iter	MultiClass
4383	0.3826073033
4384	0.3825726924
4385	0.3825309744
4386	0.3825062668
4387	0.382472782
4388	0.3823841393
4389	0.3823622724
4390	0.382258499
4391	0.3822344345
4392	0.3821620411
4393	0.3821403652
4394	0.3820661785
4395	0.3820503501
4396	0.3820209093
4397	0.3819498131
4398	0.3819101915
4399	0.3818803584
4400	0.3818624167
4401	0.3818557284
4402	0.381796774
4403	0.381779689
4404	0.3817683389
4405	0.3817327052
4406	0.3816775609
4407	0.3816677777
4408	0.3816628832
4409	0.3816358667
4410	0.3815892131
4411	0.3815584593
4412	0.3814680883
4413	0.3814455646
4414	0.3813225743
4415	0.3812967343
4416	0.3812508061
4417	0.3811465673
4418	0.3811197985
4419	0.3811073166
4420	0.3810595203
4421	0.380991368
4422	0.3808455404
4423	0.3807617759
4424	0.3807517413
4425	0.3807377107
4426	0.380711813
4427	0.3807040435
4428	0.3806679501
4429	0.3806339866
4430	0.3806202901
4431	0.3805626726
4432	0.3805429944
4433	0.3804887512
4434	0.3804626147
4435	0.3804144737
4436	0.380388187
4437	0.3803623642
4438	0.3803290094
4439	0.3803254877
4440	0.3803170798
4441	0.3803008962
4442	0.3802386208
4443	0.3802159012
4444	0.3802003616
4445	0.3801227884
4446	0.3800056793
4447	0.3799445084
4448	0.3799394092
4449	0.3798394189
4450	0.3798120595
4451	0.3797118839
4452	0.37966056
4453	0.3796211449
4454	0.3796055191
4455	0.3796002457
4456	0.3795596288
4457	0.3795222502
4458	0.3795162708
4459	0.3794943923
4460	0.3794632742
4461	0.3794366732
4462	0.3794323565
4463	0.3794108255
4464	0.3793832977
4465	0.3793556669
4466	0.3793538524
4467	0.379270151
4468	0.3792521947
4469	0.3791780727
4470	0.3791381677
4471	0.379105992
4472	0.3790763043
4473	0.379048026
4474	0.378941798
4475	0.3789103267
4476	0.3788854293
4477	0.3787633909
4478	0.3787537367
4479	0.3787387784
4480	0.3787076232
4481	0.378677902
4482	0.3786596531
4483	0.378645077
4484	0.3786329893
4485	0.3786098299
4486	0.3786042352
4487	0.3785854253
4488	0.3785682811
4489	0.3784748435
4490	0.3784251526
4491	0.3784165295
4492	0.378364794
4493	0.3783228923
4494	0.3782861722
4495	0.3782403674
4496	0.3781916177
4497	0.3781640759
4498	0.3781346419
4499	0.3781185951
4500	0.3780843423
4501	0.3780764486
4502	0.3780223065
4503	0.3779696317
4504	0.3779416366
4505	0.3779095691
4506	0.3778670524
4507	0.3778427932
4508	0.3778016112
4509	0.3777508153
4510	0.3777131379
4511	0.3776894728
4512	0.3775834078
4513	0.3775550089
4514	0.3774782733
4515	0.3774103747
4516	0.3773880741
4517	0.377352507
4518	0.3773493929
4519	0.3773364306
4520	0.3772702745
4521	0.3772633133
4522	0.3772597335
4523	0.3772354
4524	0.3772309721
4525	0.3771997348
4526	0.3771643511
4527	0.377135376
4528	0.377100815
4529	0.3770933872
4530	0.3770092881
4531	0.3769401709
4532	0.3769188578
4533	0.3769003454
4534	0.3768879953
4535	0.3768410468
4536	0.3768327105
4537	0.3768088623
4538	0.3767740366
4539	0.3767499688
4540	0.3766854497
4541	0.3766506585
4542	0.3766283237
4543	0.3766062962
4544	0.3765382698
4545	0.3765163886
4546	0.3765004643
4547	0.3764707633
4548	0.3764493894
4549	0.3764217147
4550	0.376394746
4551	0.3763700451
4552	0.3763508006
4553	0.3763217926
4554	0.376297418
4555	0.3762900671
4556	0.376204193
4557	0.3761126746
4558	0.3760917349
4559	0.3760409709
4560	0.3760204278
4561	0.3759462908
4562	0.3758804811
4563	0.3757846968
4564	0.3757612677
4565	0.3757375204
4566	0.3757126944
4567	0.3756367288
4568	0.3755961142
4569	0.3755864342
4570	0.3755714829
4571	0.3754762875
4572	0.3754612521
4573	0.3754463019
4574	0.3754212147
4575	0.3753479297
4576	0.3753421549
4577	0.3753312225
4578	0.3753112488
4579	0.3752386273
4580	0.3752309269
4581	0.3751721822
4582	0.3751396044
4583	0.375116541
4584	0.3750404114
4585	0.3750133858
4586	0.375012056
4587	0.3749931015
4588	0.3749395295
4589	0.3749289185
4590	0.3749079396
4591	0.3748894021
4592	0.3748391007
4593	0.3748350703
4594	0.3748084071
4595	0.3747799183
4596	0.3747425122
4597	0.3746414686
4598	0.3745463755
4599	0.3744834497
4600	0.3744554745
4601	0.3744307911
4602	0.3743323404
4603	0.3742904005
4604	0.3742244729
4605	0.3741995822
4606	0.3741986146
4607	0.3741186907
4608	0.3740794373
4609	0.3740422641
4610	0.3740378056
4611	0.3740360153
4612	0.3739598393
4613	0.3739477974
4614	0.3738732952
4615	0.3738454221
4616	0.3737576753
4617	0.3737217283
4618	0.3737170978
4619	0.3736977037
4620	0.3736352029
4621	0.3736084675
4622	0.3735768664
4623	0.3735397199
4624	0.3735326868
4625	0.3734843806
4626	0.3734643932
4627	0.3734497028
4628	0.3734364507
4629	0.3734175846
4630	0.373382463
4631	0.3733783942
4632	0.3733558351
4633	0.3733280054
4634	0.37328359
4635	0.3732787682
4636	0.3732194718
4637	0.3732155768
4638	0.3731969153
4639	0.3731683055
4640	0.373127469
4641	0.3730697786
4642	0.3730640511
4643	0.3730567282
4644	0.3730330711
4645	0.3730005638
4646	0.37297986
4647	0.3728921683
4648	0.3728749682
4649	0.3728453242
4650	0.372800345
4651	0.3727809422
4652	0.3727431391
4653	0.3726955762
4654	0.372685615
4655	0.3726598542
4656	0.3726517179
4657	0.3726296199
4658	0.3726117035
4659	0.3725285543
4660	0.3725121884
4661	0.3724394808
4662	0.3724125616
4663	0.372388681
4664	0.3723851498
4665	0.3723446006
4666	0.3723322411
4667	0.372315248
4668	0.3723003469
4669	0.372286381
4670	0.3722603252
4671	0.3722565604
4672	0.3722306744
4673	0.3722012619
4674	0.3721563481
4675	0.3721316923
4676	0.3721083706
4677	0.3720163343
4678	0.3720046513
4679	0.3719764308
4680	0.371970592
4681	0.3718815927
4682	0.3718462788
4683	0.3718189785
4684	0.3718069531
4685	0.3717766938
4686	0.3717537871
4687	0.3717492966
4688	0.3717474379
4689	0.3717046457
4690	0.3717016853
4691	0.3716860037
4692	0.3715896687
4693	0.3715710417
4694	0.3715399236
4695	0.371515513
4696	0.3715067948
4697	0.3714933521
4698	0.3714722463
4699	0.3713663016
4700	0.3713442824
4701	0.3713023991
4702	0.3712760231
4703	0.3712647106
4704	0.3712528103
4705	0.3711891102
4706	0.3711520207
4707	0.3710685698
4708	0.371014314
4709	0.3709953554
4710	0.3709914199
4711	0.3709117984
4712	0.3708699895
4713	0.3708169013
4714	0.3708062487
4715	0.3707767051
4716	0.3707094841
4717	0.3706940268
4718	0.3706801137
4719	0.3706579129
4720	0.3706527384
4721	0.3706342905
4722	0.3706187547
4723	0.3705630739
4724	0.3705543086
4725	0.3705443617
4726	0.3705168439
4727	0.3704810338
4728	0.3704663657
4729	0.3703848292
4730	0.3703466911
4731	0.3702895036
4732	0.3702446646
4733	0.3702327045
4734	0.3701495162
4735	0.3701196316
4736	0.3700716842
4737	0.3700222714
4738	0.3700186314
4739	0.3699996373
4740	0.3699151279
4741	0.3698857069
4742	0.3698559868
4743	0.3697843591
4744	0.3697707437
4745	0.3697479229
4746	0.369738606
4747	0.3697244212
4748	0.3696798254
4749	0.3695962475
4750	0.3695721571
4751	0.369554102
4752	0.3695001416
4753	0.3694065763
4754	0.3693816339
4755	0.3693363556
4756	0.3692665279
4757	0.3692307783
4758	0.3692138588
4759	0.3691946727
4760	0.3691871272
4761	0.3691842412
4762	0.3690910988
4763	0.3690754017
4764	0.3690448366
4765	0.3690354021
4766	0.3689972414
4767	0.3689909408
4768	0.3689719978
4769	0.3689482225
4770	0.368939048
4771	0.368926853
4772	0.3688919849
4773	0.368857292
4774	0.368827036
4775	0.3687547834
4776	0.3687446546
4777	0.3686934236
4778	0.3686517271
4779	0.3686381113
4780	0.3686353694
4781	0.3686341527
4782	0.3686275325
4783	0.3686104651
4784	0.3685741972
4785	0.368562085
4786	0.3685381383
4787	0.3685214149
4788	0.3685188501
4789	0.368476725
4790	0.3683449819
4791	0.368277385
4792	0.3682534699
4793	0.3682142868
4794	0.3681921301
4795	0.3681643388
4796	0.3681316834
4797	0.3681003907
4798	0.3680051761
4799	0.3679530404
4800	0.3679438889
4801	0.367876942
4802	0.3678539769
4803	0.367823779
4804	0.3678094769
4805	0.3678014173
4806	0.3677805645
4807	0.3677745699
4808	0.3677615485
4809	0.3677426768
4810	0.3677321268
4811	0.3677210667
4812	0.3676878502
4813	0.3676733024
4814	0.367632463
4815	0.3676018391
4816	0.367555835
4817	0.3675280058
4818	0.3674928459
4819	0.3674650198
4820	0.3674522322
4821	0.3673687191
4822	0.3673379479
4823	0.3673160646
4824	0.3673026055
4825	0.3672942683
4826	0.3672720569
4827	0.3672025774
4828	0.3671946009
4829	0.3671909104
4830	0.3671688573
4831	0.3671612123
4832	0.3671158707
4833	0.3670697421
4834	0.3670509606
4835	0.3669578203
4836	0.3669135076
4837	0.3668912901
4838	0.3668671522
4839	0.3668538942
4840	0.3668344853
4841	0.3668110185
4842	0.3667809607
4843	0.3667485582
4844	0.3666653029
4845	0.3665931564
4846	0.3665522351
4847	0.3664883908
4848	0.3663504878
4849	0.3663350497
4850	0.3662964477
4851	0.3662835857
4852	0.3662223243
4853	0.3661846668
4854	0.3661528051
4855	0.3661498461
4856	0.3661336131
4857	0.3661228373
4858	0.3661045148
4859	0.366080864
4860	0.3660691063
4861	0.3660523721
4862	0.3660229792
4863	0.3659888701
4864	0.3659663694
4865	0.365928346
4866	0.3659074325
4867	0.3658879997
4868	0.3658779932
4869	0.3657871073
4870	0.365739434
4871	0.3657349753
4872	0.3656869637
4873	0.3656473301
4874	0.3656216632
4875	0.3655342003
4876	0.3655232075
4877	0.3655102325
4878	0.3655064154
4879	0.3654892596
4880	0.3654865687
4881	0.3654846673
4882	0.3654773138
4883	0.3654740384
4884	0.3654380295
4885	0.3654012676
4886	0.3653936905
4887	0.3653416684
4888	0.3653390742
4889	0.3653158845
4890	0.3652870719
4891	0.3652790188
4892	0.3652746682
4893	0.3652601717
4894	0.3651148444
4895	0.365042012
4896	0.3650325111
4897	0.3649542904
4898	0.3649386559
4899	0.3648607182
4900	0.3648428213
4901	0.3647685174
4902	0.3647279215
4903	0.3646863223
4904	0.3646768194
4905	0.3646721412
4906	0.3646437522
4907	0.3646317979
4908	0.3646149846
4909	0.3645535644
4910	0.3645239589
4911	0.3644578312
4912	0.364444708
4913	0.3644227986
4914	0.3643650267
4915	0.3643599355
4916	0.3643343331
4917	0.3643077269
4918	0.3643043548
4919	0.3642986176
4920	0.3642726272
4921	0.3642534683
4922	0.364236958
4923	0.364168651
4924	0.3641606768
4925	0.3641410964
4926	0.3640896972
4927	0.3640723059
4928	0.3640589388
4929	0.3640216702
4930	0.3640022951
4931	0.3639821611
4932	0.3639797557
4933	0.3639551446
4934	0.3639488021
4935	0.3638728623
4936	0.3638502144
4937	0.3638318517
4938	0.3638281705
4939	0.3637828589
4940	0.3637793307
4941	0.3637297975
4942	0.3637112119
4943	0.3637066455
4944	0.3636511334
4945	0.3636168371
4946	0.3636018376
4947	0.3635662322
4948	0.3635467821
4949	0.3635246103
4950	0.3634863699
4951	0.3633986459
4952	0.3633667548
4953	0.3633492473
4954	0.3632800686
4955	0.3632204052
4956	0.3632009877
4957	0.3631942856
4958	0.3630814747
4959	0.3630223958
4960	0.3629933346
4961	0.3629705713
4962	0.3629501588
4963	0.3629364289
4964	0.3628816713
4965	0.3628717204
4966	0.3628525882
4967	0.362814857
4968	0.3628020841
4969	0.3627433334
4970	0.3627298445
4971	0.3626400695
4972	0.3625589973
4973	0.3624272071
4974	0.362408428
4975	0.3623375642
4976	0.362327637
4977	0.3623148471
4978	0.3623017711
4979	0.3622530829
4980	0.3622153271
4981	0.3621941569
4982	0.3621887214
4983	0.3621170298
4984	0.3621130837
4985	0.3621079308
4986	0.3620728772
4987	0.3620566445
4988	0.3620428533
4989	0.3620078857
4990	0.3619898421
4991	0.361966993
4992	0.3619094077
4993	0.3618811994
4994	0.3618689678
4995	0.3618628498
4996	0.3618609929
4997	0.3618477996
4998	0.3618333591
4999	0.3617843963
5000	0.3616930834
5001	0.3616670205
5002	0.3616533462
5003	0.361570168
5004	0.3615392105
5005	0.3614078077
5006	0.3613917456
5007	0.3613879013
5008	0.3613690289
5009	0.3613477885
5010	0.3613420886
5011	0.3613148194
5012	0.3612876848
5013	0.3612753676
5014	0.3612473407
5015	0.3612418581
5016	0.3612122664
5017	0.3611929771
5018	0.3611803405
5019	0.3611188218
5020	0.3610815236
5021	0.3610285989
5022	0.3609887665
5023	0.3609860765
5024	0.3609719791
5025	0.3608824937
5026	0.3608594664
5027	0.3608242633
5028	0.3608081452
5029	0.3607932537
5030	0.360791733
5031	0.3607381402
5032	0.3607030057
5033	0.3606782533
5034	0.3606552865
5035	0.3606519707
5036	0.3606353811
5037	0.3606178706
5038	0.3605533302
5039	0.3605194141
5040	0.3604982518
5041	0.3604813236
5042	0.3604663213
5043	0.3604629959
5044	0.3604187518
5045	0.360387769
5046	0.3603795575
5047	0.3603592526
5048	0.3603405797
5049	0.3603304726
5050	0.3603203602
5051	0.3603022849
5052	0.3602606347
5053	0.3602368105
5054	0.3602168086
5055	0.3601932586
5056	0.3601870439
5057	0.3601644743
5058	0.3601338216
5059	0.3601246615
5060	0.3601057826
5061	0.3600707338
5062	0.360047333
5063	0.3600182659
5064	0.3600057824
5065	0.3599607473
5066	0.3599497661
5067	0.3599458082
5068	0.3599203662
5069	0.3599150922
5070	0.3598235655
5071	0.3598151672
5072	0.3597907527
5073	0.3597872649
5074	0.3597627794
5075	0.3597050297
5076	0.3596785557
5077	0.3596229208
5078	0.3596148437
5079	0.3595840314
5080	0.3595757446
5081	0.3595433063
5082	0.3595215409
5083	0.3595169056
5084	0.3594875869
5085	0.3594105826
5086	0.3593974699
5087	0.3593549501
5088	0.3593431343
5089	0.3593021866
5090	0.3592856033
5091	0.359249126
5092	0.3592272209
5093	0.3591722712
5094	0.3590973079
5095	0.3590671479
5096	0.3590588023
5097	0.3590407524
5098	0.3590237183
5099	0.3590175641
5100	0.3590136023
5101	0.3589988891
5102	0.3589416787
5103	0.3589211658
5104	0.3588855993
5105	0.3588604919
5106	0.3588550216
5107	0.3588447516
5108	0.3588297312
5109	0.35875816
5110	0.3586944238
5111	0.3586859376
5112	0.3586819624
5113	0.3586764329
5114	0.3586679132
5115	0.3586400455
5116	0.3586359762
5117	0.3586190576
5118	0.3586131122
5119	0.3585983487
5120	0.3585913334
5121	0.3585868865
5122	0.3585744522
5123	0.3585602378
5124	0.3585408836
5125	0.3585087052
5126	0.3584612926
5127	0.358449255
5128	0.3584369348
5129	0.3584156936
5130	0.3583703304
5131	0.3583438183
5132	0.3582764054
5133	0.3582286821
5134	0.35821567
5135	0.3581278952
5136	0.3581130005
5137	0.3580977591
5138	0.3580676065
5139	0.3580320675
5140	0.3579956685
5141	0.3579785687
5142	0.3579540022
5143	0.3579429072
5144	0.3579408278
5145	0.3579287058
5146	0.3578946996
5147	0.3578518997
5148	0.3578428302
5149	0.3578187278
5150	0.3578007966
5151	0.357791241
5152	0.3577720291
5153	0.3577625
5154	0.3577529111
5155	0.3577297908
5156	0.3576590245
5157	0.3576338125
5158	0.3576256615
5159	0.3576104819
5160	0.3575833943
5161	0.3575741435
5162	0.357566498
5163	0.3575516657
5164	0.3575301246
5165	0.3575219894
5166	0.357486221
5167	0.3574755719
5168	0.3574284175
5169	0.3574245689
5170	0.3573794349
5171	0.357352589
5172	0.3573503962
5173	0.3573257283
5174	0.3573115178
5175	0.3572967401
5176	0.357266745
5177	0.3572360643
5178	0.3572214551
5179	0.3571867495
5180	0.3571859718
5181	0.3571699506
5182	0.3571494267
5183	0.3570666824
5184	0.3570399691
5185	0.3570274782
5186	0.3569888623
5187	0.3568821177
5188	0.3568779745
5189	0.3568660583
5190	0.3568226297
5191	0.3568205879
5192	0.3568009466
5193	0.3567899552
5194	0.3567168833
5195	0.356713554
5196	0.3566317997
5197	0.3565526633
5198	0.3565396126
5199	0.3565272009
5200	0.3565032739
5201	0.3564830486
5202	0.3564805962
5203	0.3564624429
5204	0.3563888561
5205	0.3563809472
5206	0.3563613722
5207	0.3563318121
5208	0.3563075906
5209	0.3563052028
5210	0.3562858671
5211	0.3562640374
5212	0.356255287
5213	0.3562304543
5214	0.3562085603
5215	0.3561859265
5216	0.3561700281
5217	0.3561677968
5218	0.3561582734
5219	0.3561279482
5220	0.3561112255
5221	0.356027691
5222	0.3559600533
5223	0.3559553286
5224	0.3559238139
5225	0.3559226108
5226	0.3559006166
5227	0.3558910029
5228	0.3558883507
5229	0.3558264191
5230	0.355778566
5231	0.3557589752
5232	0.3557079293
5233	0.355691262
5234	0.3556861848
5235	0.3556682166
5236	0.35566032
5237	0.3556564918
5238	0.3556006091
5239	0.3555946826
5240	0.3555602318
5241	0.3555380886
5242	0.3555191036
5243	0.3555159839
5244	0.3555067977
5245	0.3554712557
5246	0.355397624
5247	0.3553826332
5248	0.3553791653
5249	0.3553631096
5250	0.355360828
5251	0.3553224584
5252	0.3553079519
5253	0.3553038857
5254	0.3552429279
5255	0.3552414679
5256	0.3552129234
5257	0.3552005096
5258	0.3551764804
5259	0.3551550879
5260	0.3551364061
5261	0.3551171951
5262	0.3551028348
5263	0.3550208678
5264	0.354998968
5265	0.3549945605
5266	0.3549709389
5267	0.3549553955
5268	0.3549367388
5269	0.3549309845
5270	0.3549264577
5271	0.3549219753
5272	0.3549155198
5273	0.354906102
5274	0.3548891309
5275	0.3548862517
5276	0.3548416713
5277	0.3548212212
5278	0.3548142969
5279	0.3547202831
5280	0.3546741068
5281	0.3546627131
5282	0.35462816
5283	0.3546130948
5284	0.3545922037
5285	0.3545611408
5286	0.3545548635
5287	0.3545459588
5288	0.3545263362
5289	0.3545127665
5290	0.3544981181
5291	0.3544798576
5292	0.3544683796
5293	0.3544563089
5294	0.3543587872
5295	0.3543365841
5296	0.3543126161
5297	0.3542966823
5298	0.354229347
5299	0.3541227369
5300	0.3541019403
5301	0.354091408
5302	0.3540650309
5303	0.3540580821
5304	0.3540282375
5305	0.3540163618
5306	0.3539700768
5307	0.3539442303
5308	0.3539383718
5309	0.3539315025
5310	0.3539223802
5311	0.3539021982
5312	0.3538970908
5313	0.3538864806
5314	0.3538795275
5315	0.3538616652
5316	0.3538567241
5317	0.3537877485
5318	0.3537796537
5319	0.3537764291
5320	0.3537252714
5321	0.3537022566
5322	0.353608706
5323	0.3536028653
5324	0.353597618
5325	0.353579813
5326	0.3535770052
5327	0.3535709927
5328	0.3534905189
5329	0.3534529179
5330	0.353436902
5331	0.3534021108
5332	0.3533747687
5333	0.3533320179
5334	0.3533282928
5335	0.3533126436
5336	0.3532832931
5337	0.3532491886
5338	0.3532316643
5339	0.3532134717
5340	0.353115167
5341	0.3530837208
5342	0.3530795873
5343	0.35306283
5344	0.3530175406
5345	0.3529815132
5346	0.3529552878
5347	0.3529276714
5348	0.3529103721
5349	0.3528692013
5350	0.3528619285
5351	0.3528516191
5352	0.3528328833
5353	0.3528273279
5354	0.352801904
5355	0.3527841725
5356	0.3527690738
5357	0.3527629898
5358	0.3527502987
5359	0.3527358855
5360	0.3527293551
5361	0.3527214455
5362	0.3527110809
5363	0.3526343119
5364	0.352615734
5365	0.3525303091
5366	0.352523966
5367	0.3525135766
5368	0.3525081879
5369	0.3524987866
5370	0.3524954009
5371	0.3524802578
5372	0.3524553635
5373	0.3524426975
5374	0.3524201529
5375	0.3523950248
5376	0.3523817634
5377	0.3523724822
5378	0.3523594535
5379	0.3523319942
5380	0.352324179
5381	0.3523074852
5382	0.3523028747
5383	0.3522916575
5384	0.3522033921
5385	0.3521884283
5386	0.3521232082
5387	0.3521110618
5388	0.3521085561
5389	0.3520667125
5390	0.3520594404
5391	0.35204673
5392	0.3520260696
5393	0.3519971566
5394	0.3519737583
5395	0.3519527994
5396	0.3519394339
5397	0.3518738034
5398	0.3518349968
5399	0.351825507
5400	0.3517957487
5401	0.3517739064
5402	0.351747789
5403	0.3517389239
5404	0.3517209513
5405	0.3516747406
5406	0.3516094965
5407	0.3515828932
5408	0.3515142205
5409	0.3515100181
5410	0.3514935725
5411	0.3514640406
5412	0.3514537699
5413	0.3514261119
5414	0.3514236279
5415	0.3514079788
5416	0.3513950651
5417	0.3513229428
5418	0.35128951
5419	0.3512725098
5420	0.3512665973
5421	0.3512368433
5422	0.351213142
5423	0.3511874172
5424	0.3511713015
5425	0.3511539391
5426	0.3511353524
5427	0.3511289606
5428	0.3511186057
5429	0.3511007134
5430	0.3510840547
5431	0.3510684111
5432	0.3510660141
5433	0.3510370582
5434	0.3510250889
5435	0.3510131813
5436	0.3509821509
5437	0.3509592921
5438	0.3509534964
5439	0.3509385046
5440	0.3509181712
5441	0.3508806392
5442	0.3508435015
5443	0.3508130573
5444	0.3507191782
5445	0.3506960585
5446	0.3506199699
5447	0.3505593912
5448	0.3505518016
5449	0.3505371148
5450	0.3505335011
5451	0.350524721
5452	0.3504449282
5453	0.350436863
5454	0.3504214684
5455	0.3503910364
5456	0.350363295
5457	0.3503450195
5458	0.3503436667
5459	0.3503349945
5460	0.3503164308
5461	0.3502999382
5462	0.3502226653
5463	0.3502109912
5464	0.3501953601
5465	0.3501660001
5466	0.3501451922
5467	0.3500877932
5468	0.3500638497
5469	0.3499919347
5470	0.3499762812
5471	0.3499237321
5472	0.349901438
5473	0.3498886362
5474	0.3498871331
5475	0.3498556156
5476	0.3498365756
5477	0.3498250695
5478	0.3498126925
5479	0.3497825972
5480	0.3497814354
5481	0.3497556478
5482	0.3497145983
5483	0.3496417826
5484	0.3496121468
5485	0.3496044977
5486	0.3495808897
5487	0.3495688546
5488	0.3495479206
5489	0.349527355
5490	0.3495184152
5491	0.3494861477
5492	0.3494649195
5493	0.3494460741
5494	0.3494307712
5495	0.3494223345
5496	0.3494066088
5497	0.3493410489
5498	0.3493249575
5499	0.3493209772
5500	0.34931395
5501	0.3493095197
5502	0.349287032
5503	0.3492530015
5504	0.3491856545
5505	0.3491579971
5506	0.3491015598
5507	0.349075806
5508	0.3490607659
5509	0.3490491473
5510	0.3490447521
5511	0.3490331358
5512	0.3490081837
5513	0.3489926065
5514	0.3489741742
5515	0.3489708247
5516	0.3489700838
5517	0.3489380387
5518	0.3489169506
5519	0.3488730346
5520	0.3488586627
5521	0.3488001998
5522	0.3487240022
5523	0.3487008997
5524	0.3486969439
5525	0.3486806916
5526	0.3486764689
5527	0.3486614797
5528	0.3486570072
5529	0.3486221978
5530	0.3485831843
5531	0.3485681292
5532	0.3485317398
5533	0.3485292983
5534	0.348526834
5535	0.3485142981
5536	0.3485103877
5537	0.3484822784
5538	0.3484691111
5539	0.3484280636
5540	0.3483944121
5541	0.3483219421
5542	0.3483123803
5543	0.348299836
5544	0.3482887375
5545	0.3482779002
5546	0.3482699571
5547	0.3482399913
5548	0.34821372
5549	0.348125449
5550	0.3480477482
5551	0.3480049617
5552	0.3479633479
5553	0.3478692773
5554	0.3478595053
5555	0.3478556222
5556	0.3478473698
5557	0.3478141545
5558	0.3478081135
5559	0.3477926048
5560	0.3477460187
5561	0.347732505
5562	0.347727178
5563	0.3477126023
5564	0.3476589824
5565	0.3476556124
5566	0.3476412083
5567	0.3475447275
5568	0.3475284566
5569	0.3474842324
5570	0.3474634675
5571	0.3473907272
5572	0.3473781279
5573	0.3473382291
5574	0.3472946148
5575	0.3472844278
5576	0.3472373107
5577	0.3472228627
5578	0.3472073744
5579	0.347149718
5580	0.3471365662
5581	0.3470547156
5582	0.3470342732
5583	0.3470308668
5584	0.3470024986
5585	0.3469962889
5586	0.3469769197
5587	0.3469541068
5588	0.3469337144
5589	0.3469082875
5590	0.3468989237
5591	0.3468913804
5592	0.3468859494
5593	0.3468483088
5594	0.3468025987
5595	0.3467996204
5596	0.3467827234
5597	0.3467513985
5598	0.3467173554
5599	0.3466924312
5600	0.3466795881
5601	0.3466054306
5602	0.3465930132
5603	0.3465312834
5604	0.3465115209
5605	0.3464997844
5606	0.3464949923
5607	0.3464890531
5608	0.3464790978
5609	0.3464548587
5610	0.3464423585
5611	0.3464323171
5612	0.3463887159
5613	0.3463328464
5614	0.3462844012
5615	0.346282829
5616	0.3462468803
5617	0.3462155165
5618	0.3462069912
5619	0.3461638541
5620	0.3461478922
5621	0.3461367188
5622	0.3461083494
5623	0.3460862513
5624	0.346078073
5625	0.3460636174
5626	0.3460381071
5627	0.3460211106
5628	0.3459963974
5629	0.3459752366
5630	0.345959046
5631	0.3459476201
5632	0.3459194215
5633	0.3458997228
5634	0.3458713322
5635	0.3458615482
5636	0.345817568
5637	0.3458147416
5638	0.3458083074
5639	0.3457908504
5640	0.3457608658
5641	0.3456475145
5642	0.3456095585
5643	0.3455943327
5644	0.3455797676
5645	0.3455647939
5646	0.3455275553
5647	0.3455251409
5648	0.3455141003
5649	0.3455037994
5650	0.3454971381
5651	0.3454940436
5652	0.3454907519
5653	0.3454412784
5654	0.3454310531
5655	0.3453419611
5656	0.3453090192
5657	0.3452193147
5658	0.3451920917
5659	0.3451893322
5660	0.3451582155
5661	0.3451486636
5662	0.3451324899
5663	0.3451264406
5664	0.345109486
5665	0.3450597048
5666	0.3450085321
5667	0.3450031598
5668	0.3449806532
5669	0.3449793714
5670	0.3449434359
5671	0.3449234946
5672	0.3448602069
5673	0.3448584661
5674	0.3448238357
5675	0.3447991528
5676	0.3447846587
5677	0.3447568302
5678	0.3447253705
5679	0.3447067725
5680	0.3446788092
5681	0.3446639376
5682	0.344648713
5683	0.3446294262
5684	0.3445924751
5685	0.3445688815
5686	0.3445604613
5687	0.3445517483
5688	0.3445309385
5689	0.3445121326
5690	0.344500325
5691	0.34448632
5692	0.3444235885
5693	0.3444137073
5694	0.3443886426
5695	0.3443679795
5696	0.3443383969
5697	0.3443219394
5698	0.3443187189
5699	0.3443160127
5700	0.3442896258
5701	0.3442753417
5702	0.344245321
5703	0.3441858924
5704	0.3441820706
5705	0.3441307067
5706	0.3441086792
5707	0.3441014605
5708	0.3440931873
5709	0.3440768113
5710	0.3440310501
5711	0.3440162215
5712	0.344010199
5713	0.3440063888
5714	0.3439803792
5715	0.3439566761
5716	0.3439413661
5717	0.3439197205
5718	0.3438633779
5719	0.3438471394
5720	0.3438285814
5721	0.3438164628
5722	0.3437882905
5723	0.3437686989
5724	0.3437553445
5725	0.3437485193
5726	0.3437098443
5727	0.3436843975
5728	0.3435989017
5729	0.3435934358
5730	0.3435750952
5731	0.3435154813
5732	0.3434302157
5733	0.3434155593
5734	0.3433897018
5735	0.3433805492
5736	0.3433414028
5737	0.3433357936
5738	0.3432831424
5739	0.3432695406
5740	0.3432573602
5741	0.3432451088
5742	0.3432355421
5743	0.3432162477
5744	0.3431616782
5745	0.3431573799
5746	0.3431522979
5747	0.3431407104
5748	0.3431266709
5749	0.3431109305
5750	0.343098425
5751	0.3430810096
5752	0.3430635373
5753	0.3430479954
5754	0.3430459024
5755	0.3429919788
5756	0.34298355
5757	0.342935997
5758	0.3429321987
5759	0.3429195361
5760	0.3428847136
5761	0.3428230815
5762	0.3428148916
5763	0.3427986673
5764	0.3427806558
5765	0.3427793732
5766	0.3427720013
5767	0.3427558025
5768	0.3427382361
5769	0.3427315679
5770	0.3427137544
5771	0.3426866948
5772	0.3426826698
5773	0.3426130612
5774	0.3425599832
5775	0.3425445372
5776	0.3425372132
5777	0.3425209959
5778	0.342506051
5779	0.3424983941
5780	0.3424689116
5781	0.3424665268
5782	0.3424140279
5783	0.3423707203
5784	0.3423471535
5785	0.3423283346
5786	0.342299072
5787	0.3422608795
5788	0.3421994139
5789	0.3421706828
5790	0.3421663208
5791	0.3421566561
5792	0.3421448257
5793	0.3421387888
5794	0.342117667
