,country,year,value,category,category_encoded,country_encoded,region,directions,capitals,official_language,region_encoded,directions_encoded,capitals_encoded,official_language_encoded
6485,Australia,1997,1228.1508980875,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6486,Australia,1996,1410.39505848126,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6487,Australia,1995,1530.83566492632,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6488,Australia,1994,2164.42874878371,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6489,Australia,1993,3315.52837602798,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6490,Australia,1992,4603.282544266,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6491,Australia,1991,4610.74329393256,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6492,Australia,1990,4607.01291909928,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,0,Australia,South,Canberra,English,1,4,9,7
6493,Austria,2014,53.028514,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6494,Austria,2013,49.22899,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6495,Austria,2012,50.715244,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6496,Austria,2011,73.51273,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6497,Austria,2010,78.048961,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6498,Austria,2009,36.02206,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6499,Austria,2008,208.1864855,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6500,Austria,2007,230.332465,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6501,Austria,2006,172.3869125,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6502,Austria,2005,163.2852,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6503,Austria,2004,157.57325,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6504,Austria,2003,126.38302,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6505,Austria,2002,101.974977939939,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6506,Austria,2001,116.337427939939,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6507,Austria,2000,87.86564,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6508,Austria,1999,79.1829096859275,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6509,Austria,1998,55.5311426684334,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6510,Austria,1997,117.471744,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6511,Austria,1996,80.25417,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6512,Austria,1995,83.34963,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6513,Austria,1994,70.956369,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6514,Austria,1993,63.52011,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6515,Austria,1992,510.473091,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6516,Austria,1991,1192.61742216,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6517,Austria,1990,1182.78680316,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,1,Europe,West,Vienna,German,2,7,36,13
6518,Belgium,2014,306.964411187965,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6519,Belgium,2013,431.59111681973,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6520,Belgium,2012,278.209592092669,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6521,Belgium,2011,225.503225953068,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6522,Belgium,2010,106.614406935151,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6523,Belgium,2009,145.921106681532,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6524,Belgium,2008,253.103557740221,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6525,Belgium,2007,224.05726098503,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6526,Belgium,2006,199.907099703807,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6527,Belgium,2005,192.770199646856,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6528,Belgium,2004,378.33328106467,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6529,Belgium,2003,259.03112540345,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6530,Belgium,2002,101.056756156584,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6531,Belgium,2001,275.840256156584,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6532,Belgium,2000,446.1100272947,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6533,Belgium,1999,428.74688744057,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6534,Belgium,1998,843.866492939303,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6535,Belgium,1997,1528.91853903915,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6536,Belgium,1996,2766.91383,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6537,Belgium,1995,2914.28531,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6538,Belgium,1994,2637.36937,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6539,Belgium,1993,2195.90067,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6540,Belgium,1992,2284.7677,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6541,Belgium,1991,2096.42035,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6542,Belgium,1990,2191.04861,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
6543,Bulgaria,2014,0.03288584829846,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6544,Bulgaria,2013,0.03908750327438,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6545,Bulgaria,2012,0.0464831354475,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6546,Bulgaria,2011,0.05530833855,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6547,Bulgaria,2010,0.063742887,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6548,Bulgaria,2009,0.05586741,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6549,Bulgaria,2008,0.0206622,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,4,Europe,North,Sofia,Bulgarian,2,1,30,1
6550,Canada,2014,1088.03684332993,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6551,Canada,2013,1617.10472606783,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6552,Canada,2012,1798.64304954706,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6553,Canada,2011,1687.38042043144,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6554,Canada,2010,1859.18101828115,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6555,Canada,2009,2510.72426252695,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6556,Canada,2008,2601.86447951403,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6557,Canada,2007,2534.65909001609,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6558,Canada,2006,2986.03241274414,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6559,Canada,2005,3839.26384509145,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6560,Canada,2004,3522.38338801992,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6561,Canada,2003,3490.08719858864,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6562,Canada,2002,3463.00536534033,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6563,Canada,2001,4048.62755988282,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6564,Canada,2000,4985.56832459483,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6565,Canada,1999,5371.78677818714,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6566,Canada,1998,6477.23123443947,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6567,Canada,1997,6374.9048486145,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6568,Canada,1996,6502.74608743939,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6569,Canada,1995,6349.22019719877,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6570,Canada,1994,6895.01454213527,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6571,Canada,1993,7455.58343575615,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6572,Canada,1992,7578.68311306545,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6573,Canada,1991,8033.11321531272,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6574,Canada,1990,7557.90185934868,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,5,North America,North West,Ottawa,English and French,3,3,24,8
6575,Croatia,2014,0.059536,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6576,Croatia,2013,0.05981904,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6577,Croatia,2012,0.0311699,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6578,Croatia,2011,0.016777,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6579,Croatia,2010,0.0339003,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6580,Croatia,2009,0.25788015,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6581,Croatia,1991,850.751424,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6582,Croatia,1990,1240.238592,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,6,Europe,North,Zagreb,Croatian,2,1,41,2
6583,Czech Republic,2014,5.34193902103615,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6584,Czech Republic,2013,6.60744120717277,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6585,Czech Republic,2012,8.73895467856366,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6586,Czech Republic,2011,10.7174354333106,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6587,Czech Republic,2010,49.3217341893848,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6588,Czech Republic,2009,44.1436351376944,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6589,Czech Republic,2008,37.2934312436944,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6590,Czech Republic,2007,27.0289353773216,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6591,Czech Republic,2006,29.0066881000163,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6592,Czech Republic,2005,12.7351649519389,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6593,Czech Republic,2004,10.9806268960446,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6594,Czech Republic,2003,7.27394865331202,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6595,Czech Republic,2002,15.4309141736833,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6596,Czech Republic,2001,8.54303775749736,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6597,Czech Republic,2000,3.94609471781817,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6598,Czech Republic,1999,0.84022894215434,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6599,Czech Republic,1998,1.5264379612585,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6600,Czech Republic,1997,1.56259857234407,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6601,Czech Republic,1996,0.4655587478,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6602,Czech Republic,1995,0.00883,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,8,Europe,North,Prague,Czech,2,1,26,3
6603,Denmark,2014,8.6638359711981,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6604,Denmark,2013,10.9029596346254,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6605,Denmark,2012,12.248821396879,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6606,Denmark,2011,15.757724600625,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6607,Denmark,2010,18.672612787802,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6608,Denmark,2009,19.979916431676,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6609,Denmark,2008,18.444488645718,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6610,Denmark,2007,21.186794217955,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6611,Denmark,2006,21.150361908937,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6612,Denmark,2005,18.767038231956,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6613,Denmark,2004,20.534267704379,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6614,Denmark,2003,24.592389402758,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6615,Denmark,2002,28.013003919633,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6616,Denmark,2001,27.911832355344,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6617,Denmark,2000,22.567448283225,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6618,Denmark,1999,15.74457587025,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6619,Denmark,1998,11.4748565225,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6620,Denmark,1997,5.195285025,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6621,Denmark,1996,2.09337225,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6622,Denmark,1995,0.6335525,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6623,Denmark,1994,0.066225,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,9,Europe,North,Copenhagen,Danish,2,1,10,4
6624,Estonia,2008,0.04855617,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,10,Europe,North East,Tallinn,Estonian,2,2,32,10
6625,Estonia,2007,0.0769093,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,10,Europe,North East,Tallinn,Estonian,2,2,32,10
6626,Estonia,2006,0.09447217,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,10,Europe,North East,Tallinn,Estonian,2,2,32,10
6627,European Union,2014,3486.24942842743,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6628,European Union,2013,3939.09056290682,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6629,European Union,2012,3680.62834322903,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6630,European Union,2011,4225.76748236981,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6631,European Union,2010,3857.82259272209,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6632,European Union,2009,3332.04392983159,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6633,European Union,2008,5119.1397055615,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6634,European Union,2007,5968.64361192412,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6635,European Union,2006,6435.83425480503,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6636,European Union,2005,7225.36575668559,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6637,European Union,2004,8610.46492401239,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6638,European Union,2003,10162.3007913942,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6639,European Union,2002,12287.149548082,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6640,European Union,2001,10572.4666747186,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6641,European Union,2000,11800.2915091444,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6642,European Union,1999,13770.4398105343,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6643,European Union,1998,14155.1426610183,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6644,European Union,1997,14975.2874783921,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6645,European Union,1996,16147.6368474015,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6646,European Union,1995,16805.5400569795,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6647,European Union,1994,17217.9420896803,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6648,European Union,1993,17891.0518691425,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6649,European Union,1992,18844.4240419628,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6650,European Union,1991,23023.0803797629,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6651,European Union,1990,25369.6620194011,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,11,Europe,North West,,,2,3,42,37
6652,Finland,2014,10.303868640737,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6653,Finland,2013,6.66307129273,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6654,Finland,2012,5.65778724924,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6655,Finland,2011,2.29971034165,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6656,Finland,2010,1.060941,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6657,Finland,2009,11.58387444778,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
6658,Finland,2008,13.93489389192,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,7,12,Europe,North East,Helsinki,Finnish and Swedish,2,2,12,11
