,country,year,value,category,region,directions,capitals,official_language
154,Croatia,2010,21183.709310531,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
155,Croatia,2009,21965.6352675347,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
156,Croatia,2008,23715.3843178607,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
157,Croatia,2007,24955.3759314165,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
158,Croatia,2006,23684.9350307817,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
159,Croatia,2005,23451.8458466746,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
160,Croatia,2004,23005.2348535353,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
161,Croatia,2003,23355.2211046544,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
162,Croatia,2002,22031.1266650621,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
163,Croatia,2001,20943.1099586839,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
164,Croatia,2000,19789.1217501208,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
165,Croatia,1999,20215.653226001,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
166,Croatia,1998,19372.3876004329,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
167,Croatia,1997,18666.4669752133,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
168,Croatia,1996,17587.8984604534,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
169,Croatia,1995,16992.8004192757,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
170,Croatia,1994,16342.1818762402,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
171,Croatia,1993,17081.2280227503,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
172,Croatia,1992,16607.1344792414,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
173,Croatia,1991,17268.9103457996,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
174,Croatia,1990,23390.075209187,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
175,Cyprus,2014,6878.555308563,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
176,Cyprus,2013,6449.610812027,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
177,Cyprus,2012,7160.971875548,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
178,Cyprus,2011,7696.667805268,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
179,Cyprus,2010,8004.912020822,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
180,Cyprus,2009,8372.396591774,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
181,Cyprus,2008,8620.395581741,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
182,Cyprus,2007,8458.664261444,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
183,Cyprus,2006,8152.492308125,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
184,Cyprus,2005,7961.983988964,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
185,Cyprus,2004,7776.909404745,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
186,Cyprus,2003,7550.081927808,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
187,Cyprus,2002,7160.388457603,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
188,Cyprus,2001,6969.466175788,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
189,Cyprus,2000,7095.964384675,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
190,Cyprus,1999,6847.659115972,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
191,Cyprus,1998,6580.296149717,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
192,Cyprus,1997,6287.031657389,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
193,Cyprus,1996,6156.132133961,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
194,Cyprus,1995,5848.043785196,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
195,Cyprus,1994,5977.257104602,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
196,Cyprus,1993,5733.674102128,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
197,Cyprus,1992,5482.974869661,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
198,Cyprus,1991,5107.082886881,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
199,Cyprus,1990,4621.007176785,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
200,Czech Republic,2014,101159.12216724,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
201,Czech Republic,2013,106477.08866661,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
202,Czech Republic,2012,109841.328902436,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
203,Czech Republic,2011,114113.146744787,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
204,Czech Republic,2010,115757.36858641,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
205,Czech Republic,2009,113970.029219436,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
206,Czech Republic,2008,121780.716313732,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
207,Czech Republic,2007,126933.162985254,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
208,Czech Republic,2006,125923.402444959,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
209,Czech Republic,2005,124590.137925265,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
210,Czech Republic,2004,126876.916162316,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
211,Czech Republic,2003,126151.648802001,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
212,Czech Republic,2002,122593.400101873,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
213,Czech Republic,2001,125541.536474736,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
214,Czech Republic,2000,125841.969268613,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
215,Czech Republic,1999,115475.259995958,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
216,Czech Republic,1998,123696.517294897,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
217,Czech Republic,1997,128732.638710869,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
218,Czech Republic,1996,132234.071786388,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
219,Czech Republic,1995,129767.166426691,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
220,Czech Republic,1994,129188.734109272,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
221,Czech Republic,1993,135588.565572531,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
222,Czech Republic,1992,141565.719740237,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
223,Czech Republic,1991,146047.33959314,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
224,Czech Republic,1990,161662.018871736,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
225,Denmark,2014,37460.6564588265,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
226,Denmark,2013,41537.0358081307,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
227,Denmark,2012,39524.4020330104,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
228,Denmark,2011,43970.7892561051,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
229,Denmark,2010,48993.4173755474,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
230,Denmark,2009,48592.2113851369,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
231,Denmark,2008,50935.6715289027,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
232,Denmark,2007,54429.0851744511,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
233,Denmark,2006,59162.4996316885,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
234,Denmark,2005,51307.2445174626,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
235,Denmark,2004,54916.9105639724,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
236,Denmark,2003,60493.9617162995,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
237,Denmark,2002,55339.6716999691,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
238,Denmark,2001,55845.147180549,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
239,Denmark,2000,54148.9049729906,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
240,Denmark,1999,58456.4158198368,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
241,Denmark,1998,61117.3416291516,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
242,Denmark,1997,65457.8348433241,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
243,Denmark,1996,75110.840989738,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
244,Denmark,1995,61914.1610128897,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
245,Denmark,1994,64988.7809040025,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
246,Denmark,1993,61038.6712439614,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
247,Denmark,1992,58960.3115236108,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
248,Denmark,1991,64874.8138594637,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
